term,p_pos,p_neg,class
intimista-chique,1.0,0.0,positivo
insatisfação,0.1950207468879668,0.8049792531120332,negativo
prestataivos,1.0,0.0,positivo
flurry,0.8888888888888888,0.1111111111111111,positivo
pepporoni,1.0,0.0,positivo
tripical,1.0,0.0,positivo
aervidas,1.0,0.0,positivo
pinchado,0.0,1.0,negativo
empregna,0.25,0.75,negativo
delgado,1.0,0.0,positivo
enteiro,0.7142857142857143,0.2857142857142857,positivo
meteórica,1.0,0.0,positivo
opinguim,0.0,1.0,negativo
adequados!e,1.0,0.0,positivo
axecivel,1.0,0.0,positivo
oorima,1.0,0.0,positivo
cana-de-açúcar,1.0,0.0,positivo
eucalipto,1.0,0.0,positivo
tucano,0.9285714285714286,0.07142857142857142,positivo
corrspondeu,1.0,0.0,positivo
http://ecohospedagem.com/restaurante-vegano-bonobo-porto-alegre-rio-grande-do-sul/,1.0,0.0,positivo
enero,0.9801141957078164,0.0198858042921835,positivo
carionca,1.0,0.0,positivo
pque,0.8,0.2,positivo
moccaccino,1.0,0.0,positivo
deleitosa,1.0,0.0,positivo
gladiador,0.6666666666666666,0.3333333333333333,positivo
transados,1.0,0.0,positivo
flávio,0.962406015037594,0.03759398496240601,positivo
pré-aquecidos,1.0,0.0,positivo
peeeeeesimo,0.0,1.0,negativo
coloquetsue,1.0,0.0,positivo
contadina,1.0,0.0,positivo
novinh,0.9688715953307392,0.0311284046692607,positivo
medio.sobremesa,1.0,0.0,positivo
bondosas,1.0,0.0,positivo
poderosíssima,1.0,0.0,positivo
pets,0.8703703703703703,0.12962962962962962,positivo
verdíssimo,1.0,0.0,positivo
bem-atendida,1.0,0.0,positivo
dles,0.9156626506024096,0.08433734939759037,positivo
10,0.8492541269120097,0.1507458730879903,positivo
budiá,1.0,0.0,positivo
nasubi,1.0,0.0,positivo
vandalismo,0.5,0.5,negativo
radiais,1.0,0.0,positivo
golpista,0.125,0.875,negativo
palacete,0.9130434782608696,0.08695652173913042,positivo
antipatiza,1.0,0.0,positivo
luz-descolado,1.0,0.0,positivo
mbiliário,1.0,0.0,positivo
sozinh,0.837932647333957,0.16206735266604302,positivo
aipim+,1.0,0.0,positivo
alojado,0.8125,0.1875,positivo
patissére,1.0,0.0,positivo
múzsica,1.0,0.0,positivo
baianinho,0.875,0.125,positivo
mediterrâea,1.0,0.0,positivo
sasihimi,1.0,0.0,positivo
hitz,0.875,0.125,positivo
raaldo,1.0,0.0,positivo
crequentado,1.0,0.0,positivo
jugos,0.875,0.125,positivo
bombastica,1.0,0.0,positivo
medians,0.5,0.5,negativo
sushimen,0.8308823529411765,0.16911764705882354,positivo
amabiente,1.0,0.0,positivo
bálsamico,1.0,0.0,positivo
pele,0.7840416305290546,0.21595836947094532,positivo
inconfunveis,1.0,0.0,positivo
muzzerella,1.0,0.0,positivo
baihano,1.0,0.0,positivo
abble,0.5,0.5,negativo
gemíveis,1.0,0.0,positivo
r9,1.0,0.0,positivo
pretastivos,1.0,0.0,positivo
atentissimo,1.0,0.0,positivo
gelado.tudo,1.0,0.0,positivo
sofistcated,1.0,0.0,positivo
25/11,0.52,0.48,positivo
surpeendi,0.9545454545454546,0.045454545454545456,positivo
prtao,0.8823529411764706,0.1176470588235294,positivo
limpios,1.0,0.0,positivo
προσφέρει,1.0,0.0,positivo
parpadelli,0.8,0.2,positivo
princnipal,1.0,0.0,positivo
resposta,0.2441260744985673,0.7558739255014326,negativo
iougurtes,1.0,0.0,positivo
empolgadissimo,1.0,0.0,positivo
deliciosississsisssimo,1.0,0.0,positivo
daría,0.5428571428571428,0.4571428571428571,positivo
idividual,0.0,1.0,negativo
estrangeiro(a,1.0,0.0,positivo
maravilhosascomo,1.0,0.0,positivo
fininha/,1.0,0.0,positivo
chig,0.8888888888888888,0.1111111111111111,positivo
paizin,1.0,0.0,positivo
waiter,0.6774193548387096,0.3225806451612903,positivo
margaritas,0.9545454545454546,0.045454545454545456,positivo
pqnos,1.0,0.0,positivo
bagaceiras,0.5,0.5,negativo
atendindida,0.5,0.5,negativo
brasilia,0.9135300101729399,0.08646998982706001,positivo
ver-o-rio,1.0,0.0,positivo
acessecível,1.0,0.0,positivo
unâmime,1.0,0.0,positivo
velha/,1.0,0.0,positivo
paramospara,1.0,0.0,positivo
bebifa,1.0,0.0,positivo
montemor,0.0,1.0,negativo
tibério,0.6,0.4,positivo
umapizzaria,1.0,0.0,positivo
liderada,1.0,0.0,positivo
gostinho,0.9790754257907542,0.020924574209245744,positivo
bque,0.9090909090909092,0.09090909090909093,positivo
drik,0.976470588235294,0.023529411764705882,positivo
unanimi,0.9343434343434344,0.06565656565656566,positivo
nycc,0.7,0.3,positivo
vazio(em,0.0,1.0,negativo
elves,1.0,0.0,positivo
figurativa,0.6666666666666666,0.3333333333333333,positivo
lves,0.8776758409785933,0.12232415902140673,positivo
crescidos,0.8636363636363636,0.13636363636363635,positivo
vociante,1.0,0.0,positivo
oinon,1.0,0.0,positivo
ashushu,1.0,0.0,positivo
adooreeei,1.0,0.0,positivo
enorrrmess,1.0,0.0,positivo
stuppendo,1.0,0.0,positivo
novos-chefs,1.0,0.0,positivo
nrste,1.0,0.0,positivo
fazert,1.0,0.0,positivo
stone,0.9285714285714286,0.07142857142857142,positivo
pititica,1.0,0.0,positivo
washoku,1.0,0.0,positivo
mostrar).o,0.0,1.0,negativo
derrubadinho,1.0,0.0,positivo
boa-tarde,0.0,1.0,negativo
em.mosqueiro,1.0,0.0,positivo
incensado,0.625,0.375,positivo
exaltantes,1.0,0.0,positivo
apropriadíssima,1.0,0.0,positivo
driver,1.0,0.0,positivo
corfiais,1.0,0.0,positivo
delicioosa,1.0,0.0,positivo
somosa,1.0,0.0,positivo
meniuere,1.0,0.0,positivo
amabilidad,0.8850574712643678,0.11494252873563217,positivo
p.conhecer,1.0,0.0,positivo
na.boca,0.5,0.5,negativo
horinha,0.9438202247191012,0.05617977528089888,positivo
moarche,1.0,0.0,positivo
avião,0.8027210884353742,0.19727891156462585,positivo
coradas,0.9159663865546218,0.08403361344537816,positivo
loester,1.0,0.0,positivo
decicioso,1.0,0.0,positivo
feirinhas,0.9333333333333332,0.06666666666666668,positivo
agrabilissimos,1.0,0.0,positivo
meninaas,1.0,0.0,positivo
presencio,0.25,0.75,negativo
landgraf,0.8571428571428571,0.14285714285714285,positivo
tardicionais,1.0,0.0,positivo
atencioso!!ótimo,1.0,0.0,positivo
peeeeerfeitos,1.0,0.0,positivo
bufálo,1.0,0.0,positivo
comidass,1.0,0.0,positivo
fáciul,1.0,0.0,positivo
crocoberach,1.0,0.0,positivo
pamella,1.0,0.0,positivo
ojoelho,1.0,0.0,positivo
s.joão,1.0,0.0,positivo
tortilas,1.0,0.0,positivo
gelaaaddoo,1.0,0.0,positivo
pessim,0.09802586793737236,0.9019741320626276,negativo
nipoperuano,1.0,0.0,positivo
simmm,0.8787878787878788,0.12121212121212123,positivo
gormetizada,0.0,1.0,negativo
picolé,0.9221411192214112,0.07785888077858881,positivo
padan,0.9252468265162199,0.07475317348377998,positivo
persoasivos,1.0,0.0,positivo
paternos,1.0,0.0,positivo
felafel,1.0,0.0,positivo
tupo,1.0,0.0,positivo
muitis,0.9420289855072465,0.05797101449275361,positivo
sêde,1.0,0.0,positivo
cida,0.9261972005834704,0.07380279941652959,positivo
corrigíveis,1.0,0.0,positivo
atareantes,1.0,0.0,positivo
varenike,1.0,0.0,positivo
sheese,0.0,1.0,negativo
aglomeradas,0.5,0.5,negativo
randes,0.9327495621716289,0.06725043782837127,positivo
brilhantismo,0.9333333333333332,0.06666666666666668,positivo
isfizioza,1.0,0.0,positivo
lcalização,1.0,0.0,positivo
gennial,1.0,0.0,positivo
perniciosa,1.0,0.0,positivo
escutavamos,0.0,1.0,negativo
toatalmejte,0.0,1.0,negativo
joaquim,0.8782287822878229,0.12177121771217712,positivo
prioprioca,1.0,0.0,positivo
palles,1.0,0.0,positivo
shortinho,1.0,0.0,positivo
aperitivas,1.0,0.0,positivo
regados,0.7393162393162394,0.2606837606837607,positivo
relembre,0.7894736842105263,0.21052631578947367,positivo
rápido.c,1.0,0.0,positivo
samaba,1.0,0.0,positivo
nautica,1.0,0.0,positivo
memoranda,1.0,0.0,positivo
muuuuuuuuuuuiyo,0.0,1.0,negativo
levinhaaaa,1.0,0.0,positivo
dessalgando,0.0,1.0,negativo
nodded,1.0,0.0,positivo
dolcce,1.0,0.0,positivo
eclático,1.0,0.0,positivo
localizado.a,1.0,0.0,positivo
σχετικά,1.0,0.0,positivo
ficil,0.8602846054333765,0.13971539456662355,positivo
nostalgic,0.9411764705882352,0.05882352941176471,positivo
haiva,1.0,0.0,positivo
ininigualável,1.0,0.0,positivo
tehine,1.0,0.0,positivo
naturaisbb,1.0,0.0,positivo
playos,1.0,0.0,positivo
parmeggiannnnna,1.0,0.0,positivo
seperated,1.0,0.0,positivo
podias,1.0,0.0,positivo
heinekken,0.8333333333333334,0.16666666666666666,positivo
geladissssimo,1.0,0.0,positivo
esbelta,1.0,0.0,positivo
excepicioal,1.0,0.0,positivo
22h20,0.625,0.375,positivo
bemgostosoa,1.0,0.0,positivo
benefcício,1.0,0.0,positivo
esurbitante,1.0,0.0,positivo
gaeçom,0.5,0.5,negativo
dosol,1.0,0.0,positivo
bagunceiro,1.0,0.0,positivo
turkey,0.9090909090909092,0.09090909090909093,positivo
diferenca!minha,1.0,0.0,positivo
peraí,0.3333333333333333,0.6666666666666666,negativo
parpadeli,1.0,0.0,positivo
uníca,1.0,0.0,positivo
bouganvilla,1.0,0.0,positivo
agradável!vale,1.0,0.0,positivo
proucura,1.0,0.0,positivo
ubicaçao,1.0,0.0,positivo
tranqüilamente,0.9824561403508772,0.017543859649122806,positivo
juliane,1.0,0.0,positivo
agradavrl,1.0,0.0,positivo
lays,0.8076923076923077,0.19230769230769232,positivo
icomparavel,1.0,0.0,positivo
simapatico,1.0,0.0,positivo
baraaatos,1.0,0.0,positivo
benedine,1.0,0.0,positivo
beijuzinho,1.0,0.0,positivo
ítalo-contemporâneo,1.0,0.0,positivo
katakana,1.0,0.0,positivo
njma,1.0,0.0,positivo
constconstante,1.0,0.0,positivo
lumberjack,1.0,0.0,positivo
pipico,1.0,0.0,positivo
fórrozinho,1.0,0.0,positivo
bem.obrigados,1.0,0.0,positivo
riquísima,1.0,0.0,positivo
cordilal,1.0,0.0,positivo
prefecto,1.0,0.0,positivo
cllimaatizado,1.0,0.0,positivo
ofereve,0.5,0.5,negativo
mais.obs,0.0,1.0,negativo
normak,1.0,0.0,positivo
apimentadíssima,0.0,1.0,negativo
la´nesta,0.0,1.0,negativo
japonesae,1.0,0.0,positivo
cheddar(a,1.0,0.0,positivo
desembarque,0.9285714285714286,0.07142857142857142,positivo
difícilmente,0.8571428571428571,0.14285714285714285,positivo
confome,0.5,0.5,negativo
parrudos,1.0,0.0,positivo
satusfeitos,1.0,0.0,positivo
vistapro,1.0,0.0,positivo
kosovo,1.0,0.0,positivo
geresosas,1.0,0.0,positivo
oxinxim,1.0,0.0,positivo
foofd,1.0,0.0,positivo
queens,0.9285714285714286,0.07142857142857142,positivo
lions,1.0,0.0,positivo
mesmp,1.0,0.0,positivo
deambiente,1.0,0.0,positivo
benefício!o,1.0,0.0,positivo
esperanos,0.0,1.0,negativo
ompensar,0.6302250803858521,0.3697749196141479,positivo
cuminou,0.0,1.0,negativo
paraben,0.9862433862433864,0.013756613756613757,positivo
lancheria,0.9770992366412212,0.022900763358778626,positivo
trilingual,1.0,0.0,positivo
inconcebíveis,0.0,1.0,negativo
caipinha,0.9375,0.0625,positivo
proive,0.9090909090909092,0.09090909090909093,positivo
beirado,1.0,0.0,positivo
destiladas,0.8918918918918919,0.10810810810810813,positivo
ostentador,1.0,0.0,positivo
aguçam,0.972972972972973,0.027027027027027032,positivo
inforgetable,1.0,0.0,positivo
n\'ao,1.0,0.0,positivo
verde-esmeralda,1.0,0.0,positivo
pré-frita,0.5,0.5,negativo
gosminha,0.5,0.5,negativo
suscetivel,0.0,1.0,negativo
frescurinha,1.0,0.0,positivo
exibível,0.0,1.0,negativo
avsurda,1.0,0.0,positivo
bravinha,0.0,1.0,negativo
onírica,1.0,0.0,positivo
principalo,1.0,0.0,positivo
supereducados,1.0,0.0,positivo
socia,0.8210810810810811,0.17891891891891892,positivo
brilhantemente,0.9473684210526316,0.05263157894736842,positivo
fofooo,1.0,0.0,positivo
fraxas,1.0,0.0,positivo
gerasl,1.0,0.0,positivo
marreca,1.0,0.0,positivo
sebinho,0.9803921568627452,0.0196078431372549,positivo
namoradx,1.0,0.0,positivo
apperitivos,1.0,0.0,positivo
apaixonada!o,1.0,0.0,positivo
uelington,1.0,0.0,positivo
arabo,0.9230769230769232,0.07692307692307693,positivo
excelente!atendimento,1.0,0.0,positivo
razoável!muito,1.0,0.0,positivo
locall,1.0,0.0,positivo
malzbier,0.7,0.3,positivo
conveniadas,1.0,0.0,positivo
paris.muitas,1.0,0.0,positivo
imprensão,0.0,1.0,negativo
performaticamente,1.0,0.0,positivo
amoa,0.84375,0.15625,positivo
messsie,1.0,0.0,positivo
baloucem,1.0,0.0,positivo
alessandro,0.8872549019607843,0.11274509803921567,positivo
importadaque,0.0,1.0,negativo
excessive,0.0,1.0,negativo
pora,0.9195459032576504,0.08045409674234946,positivo
chiabatas,1.0,0.0,positivo
pepperonata,1.0,0.0,positivo
rabe,0.9678512548085729,0.032148745191427006,positivo
superesportista,1.0,0.0,positivo
indano,1.0,0.0,positivo
soznha,1.0,0.0,positivo
rexomendavel,1.0,0.0,positivo
beefsteaks,1.0,0.0,positivo
loser,1.0,0.0,positivo
mesmo!!!quem,0.0,1.0,negativo
amêndoa,0.9516757599376462,0.048324240062353856,positivo
gostosoooooooooo,1.0,0.0,positivo
desgustativo,1.0,0.0,positivo
gelada(artesanal,1.0,0.0,positivo
bacardi,1.0,0.0,positivo
restaurantetem,1.0,0.0,positivo
frango+queijo+palmito,1.0,0.0,positivo
framboesa,0.9700598802395208,0.02994011976047904,positivo
filadeifia,1.0,0.0,positivo
encareciam,1.0,0.0,positivo
camote,0.6666666666666666,0.3333333333333333,positivo
óttttima,1.0,0.0,positivo
canais,0.7727272727272727,0.2272727272727273,positivo
privelegiado,1.0,0.0,positivo
descendestes,1.0,0.0,positivo
carnevelle,1.0,0.0,positivo
bonachão,0.6666666666666666,0.3333333333333333,positivo
verdaderira,1.0,0.0,positivo
dividosos,0.0,1.0,negativo
playboys,0.6,0.4,positivo
oebigado,1.0,0.0,positivo
caramelizou,1.0,0.0,positivo
tamaraca,1.0,0.0,positivo
baiano-tailandês,1.0,0.0,positivo
bem.mais,0.5,0.5,negativo
ceentralizado,1.0,0.0,positivo
tubaínas,1.0,0.0,positivo
antea,0.8333333333333334,0.16666666666666666,positivo
rochoso,1.0,0.0,positivo
placebo,0.5,0.5,negativo
avultante,1.0,0.0,positivo
protegi,0.8731343283582089,0.12686567164179105,positivo
atendiosa,1.0,0.0,positivo
intrinseco,1.0,0.0,positivo
pakistanes,1.0,0.0,positivo
numerada,0.625,0.375,positivo
mirtillo,1.0,0.0,positivo
típoca,1.0,0.0,positivo
garadavel,1.0,0.0,positivo
readários,1.0,0.0,positivo
desacelero,1.0,0.0,positivo
cheiras,0.9230769230769232,0.07692307692307693,positivo
domei,1.0,0.0,positivo
gosyosa,1.0,0.0,positivo
célica,1.0,0.0,positivo
grandeeeeesssss,1.0,0.0,positivo
hypster,0.6666666666666666,0.3333333333333333,positivo
saboroas,1.0,0.0,positivo
pressentes,1.0,0.0,positivo
fofinhoo,1.0,0.0,positivo
bosvo,1.0,0.0,positivo
superfamoso,1.0,0.0,positivo
reteteu,0.8421052631578947,0.15789473684210525,positivo
imprecionou,1.0,0.0,positivo
mozarrela,0.0,1.0,negativo
gekkeikan,0.6666666666666666,0.3333333333333333,positivo
suchas,1.0,0.0,positivo
júpiter,0.9230769230769232,0.07692307692307693,positivo
belpaese,1.0,0.0,positivo
faturoso,1.0,0.0,positivo
querinho,1.0,0.0,positivo
excelemente,1.0,0.0,positivo
temíamos,1.0,0.0,positivo
shouri,0.9142857142857144,0.08571428571428573,positivo
atendimentio,1.0,0.0,positivo
cassete,0.6666666666666666,0.3333333333333333,positivo
reverente,0.9918032786885246,0.008196721311475409,positivo
estocados,0.25,0.75,negativo
afew,1.0,0.0,positivo
coonfortável,1.0,0.0,positivo
alimentaçãovdo,1.0,0.0,positivo
parw,1.0,0.0,positivo
pôs-almoço,1.0,0.0,positivo
snifff,1.0,0.0,positivo
/2016,0.6615678776290631,0.3384321223709369,positivo
initiative,1.0,0.0,positivo
11/02/2017,0.0,1.0,negativo
cliche,0.9482758620689656,0.05172413793103448,positivo
"repetição""-",1.0,0.0,positivo
carrocinha,0.9508196721311476,0.049180327868852465,positivo
lwitao,1.0,0.0,positivo
maracujácom,1.0,0.0,positivo
perine,0.7777777777777778,0.2222222222222222,positivo
estuvimos,0.5,0.5,negativo
grissine,1.0,0.0,positivo
deçoracao,1.0,0.0,positivo
caidão,1.0,0.0,positivo
25º.,0.0,1.0,negativo
reservda,1.0,0.0,positivo
regradíssima,0.0,1.0,negativo
acarajer,1.0,0.0,positivo
sertanoja,1.0,0.0,positivo
óuro,1.0,0.0,positivo
high-tech,1.0,0.0,positivo
campião,1.0,0.0,positivo
entrada.a,1.0,0.0,positivo
repentem,1.0,0.0,positivo
carlos!!!!!!!!!!!voltaremos,1.0,0.0,positivo
dancante,1.0,0.0,positivo
tipípo,1.0,0.0,positivo
trocaras,1.0,0.0,positivo
agrete,0.8906536346976176,0.1093463653023824,positivo
derby,0.9230769230769232,0.07692307692307693,positivo
vibrações,1.0,0.0,positivo
joias,0.9565217391304348,0.043478260869565216,positivo
curumim,1.0,0.0,positivo
comoe,0.6666666666666666,0.3333333333333333,positivo
beterreba,1.0,0.0,positivo
agradável!bom,1.0,0.0,positivo
multi-funcional,1.0,0.0,positivo
algunas,1.0,0.0,positivo
ulana,0.4,0.6,negativo
alterada,0.6666666666666666,0.3333333333333333,positivo
biana,0.9673469387755104,0.0326530612244898,positivo
kadu,1.0,0.0,positivo
selecionandos,1.0,0.0,positivo
muuuiro,1.0,0.0,positivo
localizacodo,1.0,0.0,positivo
10,0.8492541269120097,0.1507458730879903,positivo
halav,1.0,0.0,positivo
manteira,0.7,0.3,positivo
calibradíssimo,1.0,0.0,positivo
nemerrecomenda,1.0,0.0,positivo
indispesável,1.0,0.0,positivo
bleu,0.8333333333333334,0.16666666666666666,positivo
listas,0.917079207920792,0.08292079207920793,positivo
alojada,0.6666666666666666,0.3333333333333333,positivo
preço-sabor,1.0,0.0,positivo
opçóes,1.0,0.0,positivo
corteêz,1.0,0.0,positivo
esportistas,1.0,0.0,positivo
ajora,0.6111111111111112,0.3888888888888889,positivo
quiçá,0.8934426229508197,0.10655737704918032,positivo
deitas,1.0,0.0,positivo
despido,1.0,0.0,positivo
omde,0.9,0.1,positivo
chefe(chiclete,1.0,0.0,positivo
groce,0.2,0.8,negativo
enganadoras,1.0,0.0,positivo
bacana.(no,1.0,0.0,positivo
insipidas,1.0,0.0,positivo
sboroso,1.0,0.0,positivo
glutões,0.86,0.14,positivo
pinocchio,1.0,0.0,positivo
ticados,0.9391143911439116,0.06088560885608856,positivo
pequenha,0.5,0.5,negativo
footing,0.8,0.2,positivo
uramak,0.7272727272727273,0.2727272727272727,positivo
faaca,0.8723404255319149,0.1276595744680851,positivo
accured,1.0,0.0,positivo
agradevell,1.0,0.0,positivo
coincidência,0.6842105263157895,0.3157894736842105,positivo
couvet,0.8571428571428571,0.14285714285714285,positivo
represetante,1.0,0.0,positivo
arrepemdei,0.0,1.0,negativo
sensacional!!!tem,1.0,0.0,positivo
maravilhosa​,1.0,0.0,positivo
localizations,1.0,0.0,positivo
feeeerve,1.0,0.0,positivo
pozzas,1.0,0.0,positivo
porpém,1.0,0.0,positivo
alfarrores,1.0,0.0,positivo
armoniosas,0.975,0.025,positivo
forte/,1.0,0.0,positivo
cinéfila,1.0,0.0,positivo
brulèer,1.0,0.0,positivo
boas.precisa,1.0,0.0,positivo
naturistas,1.0,0.0,positivo
seppia,0.9411764705882352,0.05882352941176471,positivo
conzidem,1.0,0.0,positivo
perunas,1.0,0.0,positivo
dinamarquesas,1.0,0.0,positivo
com.cheiro.de.recheio,0.0,1.0,negativo
yuunomi,1.0,0.0,positivo
fantastisk,1.0,0.0,positivo
represente,0.6428571428571429,0.35714285714285715,positivo
pauleira,1.0,0.0,positivo
super-fresco,1.0,0.0,positivo
années,1.0,0.0,positivo
aperitivarmos,0.0,1.0,negativo
misto(muito,1.0,0.0,positivo
hegemônico,1.0,0.0,positivo
amerelas,1.0,0.0,positivo
arranbiata,1.0,0.0,positivo
interragem,1.0,0.0,positivo
deslanchado,1.0,0.0,positivo
specialites,1.0,0.0,positivo
trechand,1.0,0.0,positivo
sensacioooooonal,1.0,0.0,positivo
saborosissímo,1.0,0.0,positivo
gastra,1.0,0.0,positivo
precisan,0.8032345013477089,0.1967654986522911,positivo
thao,1.0,0.0,positivo
mal-amada,0.0,1.0,negativo
vegetaliano,1.0,0.0,positivo
burulhento,1.0,0.0,positivo
sobtemesa,1.0,0.0,positivo
osbfondues,1.0,0.0,positivo
finaceiro,1.0,0.0,positivo
creese,1.0,0.0,positivo
executovo,1.0,0.0,positivo
tapioca(de,1.0,0.0,positivo
topster,1.0,0.0,positivo
18/02/2015,0.0,1.0,negativo
morgado,0.5,0.5,negativo
debguarnições,1.0,0.0,positivo
jesusss,1.0,0.0,positivo
mini-tortas,1.0,0.0,positivo
duvet,0.0,1.0,negativo
inumeráveis,1.0,0.0,positivo
calarinho,0.0,1.0,negativo
arcasadecha,1.0,0.0,positivo
superconfortábeis,1.0,0.0,positivo
cotradiconaisé,1.0,0.0,positivo
along,0.6530612244897959,0.3469387755102041,positivo
18.8,1.0,0.0,positivo
feinhos,0.0,1.0,negativo
karatê,0.0,1.0,negativo
saborar,0.9473684210526316,0.05263157894736842,positivo
cccccc,0.6666666666666666,0.3333333333333333,positivo
captopril,0.0,1.0,negativo
opcaovegetariana,1.0,0.0,positivo
ibirapuera,0.9163498098859316,0.08365019011406842,positivo
turbulentos,1.0,0.0,positivo
aberto-fechado,1.0,0.0,positivo
saraceno,1.0,0.0,positivo
pirem,0.7368421052631579,0.2631578947368421,positivo
pote,0.7006880733944955,0.2993119266055046,positivo
depostas,1.0,0.0,positivo
constrangeria,0.0,1.0,negativo
turistas.esta,1.0,0.0,positivo
tambéms,1.0,0.0,positivo
descongecida,1.0,0.0,positivo
caravele,1.0,0.0,positivo
mentinhas,0.9285714285714286,0.07142857142857142,positivo
mocot,0.906832298136646,0.09316770186335403,positivo
qking,1.0,0.0,positivo
não-fumantes,0.8,0.2,positivo
multi-regional,1.0,0.0,positivo
bolognhesa,1.0,0.0,positivo
pequeno(um,1.0,0.0,positivo
crocanteeee,1.0,0.0,positivo
burgerking,0.6,0.4,positivo
busto,0.946236559139785,0.053763440860215055,positivo
adoçante,0.6016260162601627,0.3983739837398374,positivo
maraaaaaa,1.0,0.0,positivo
boates,0.945945945945946,0.054054054054054064,positivo
boce,0.6875,0.3125,positivo
anterir,0.0,1.0,negativo
poqr,1.0,0.0,positivo
drástico,1.0,0.0,positivo
hot-philadelphia,0.0,1.0,negativo
lavadinho,1.0,0.0,positivo
oniôns,1.0,0.0,positivo
deliciosaaaaaaaaaaa,1.0,0.0,positivo
taaaaaanta,1.0,0.0,positivo
sautee,0.8,0.2,positivo
piamontense,1.0,0.0,positivo
uins,0.35461801596351195,0.6453819840364879,negativo
guardanapões,1.0,0.0,positivo
clóvis).um,1.0,0.0,positivo
tripliquem,1.0,0.0,positivo
oima,1.0,0.0,positivo
velotrol,1.0,0.0,positivo
demerera,1.0,0.0,positivo
feeeio,1.0,0.0,positivo
carrancudas,1.0,0.0,positivo
brasileirissimos,1.0,0.0,positivo
abiante,1.0,0.0,positivo
fiilial,1.0,0.0,positivo
incliveis,1.0,0.0,positivo
ótimass,1.0,0.0,positivo
dietética,1.0,0.0,positivo
hamburgers,0.9361702127659576,0.06382978723404255,positivo
diaaa,1.0,0.0,positivo
mingou,1.0,0.0,positivo
diviiiiinas,1.0,0.0,positivo
arroxeadas,1.0,0.0,positivo
adorouuuuu,1.0,0.0,positivo
wiat,1.0,0.0,positivo
termogênicos,1.0,0.0,positivo
comemoranto,1.0,0.0,positivo
despretenciosas,1.0,0.0,positivo
determinafos,1.0,0.0,positivo
salgadomas,1.0,0.0,positivo
mundano,1.0,0.0,positivo
tropeço,0.7017543859649122,0.2982456140350877,positivo
cumprimentá,0.9166666666666666,0.08333333333333333,positivo
nominativas,1.0,0.0,positivo
repugnavel,0.0,1.0,negativo
comermorar,1.0,0.0,positivo
horizonal,0.0,1.0,negativo
falter,1.0,0.0,positivo
suto,0.8,0.2,positivo
contrassenso,0.3333333333333333,0.6666666666666666,negativo
ainga,1.0,0.0,positivo
restaurante!os,1.0,0.0,positivo
ryca,1.0,0.0,positivo
pluvial,1.0,0.0,positivo
maravilihosa,0.0,1.0,negativo
df-plaza,1.0,0.0,positivo
geladaa,0.9733333333333334,0.02666666666666667,positivo
ipossível,1.0,0.0,positivo
legitmamente,1.0,0.0,positivo
tranquli,1.0,0.0,positivo
boody,1.0,0.0,positivo
d.nenê,1.0,0.0,positivo
propostas,0.9214285714285714,0.07857142857142857,positivo
boemias,1.0,0.0,positivo
temgente,1.0,0.0,positivo
sencientes,1.0,0.0,positivo
intrasigente,0.0,1.0,negativo
comemoranos,1.0,0.0,positivo
beeeeeeemmm,1.0,0.0,positivo
muuuuuuiiiitoooo,1.0,0.0,positivo
alcachofras,0.8904109589041096,0.1095890410958904,positivo
maravailhosos,1.0,0.0,positivo
lastamável,0.0,1.0,negativo
poismuitas,1.0,0.0,positivo
mongoliana,1.0,0.0,positivo
cartxeira,1.0,0.0,positivo
guaiamus,1.0,0.0,positivo
cocoloco,1.0,0.0,positivo
fácinho,1.0,0.0,positivo
considerados,0.8976377952755905,0.10236220472440943,positivo
cerceado,0.0,1.0,negativo
sinceramente-,0.0,1.0,negativo
racho,0.7352941176470589,0.2647058823529412,positivo
feita).vejam,1.0,0.0,positivo
compensádo,1.0,0.0,positivo
estigmatizado,1.0,0.0,positivo
donaires,1.0,0.0,positivo
quaki,0.6666666666666666,0.3333333333333333,positivo
agradacel,1.0,0.0,positivo
re-comendo,1.0,0.0,positivo
generososa,1.0,0.0,positivo
gourmetizadoras,1.0,0.0,positivo
vibrador,0.6666666666666666,0.3333333333333333,positivo
inteiriças,1.0,0.0,positivo
huevo,1.0,0.0,positivo
www.mobo.com.br,1.0,0.0,positivo
passio,0.9310344827586208,0.06896551724137931,positivo
uoma,1.0,0.0,positivo
tooodo,1.0,0.0,positivo
berlinés,1.0,0.0,positivo
infelizmente!!!!o,0.0,1.0,negativo
despreporcionais,0.0,1.0,negativo
rereconferir,1.0,0.0,positivo
magalhaes,0.8333333333333334,0.16666666666666666,positivo
convencida,0.7142857142857143,0.2857142857142857,positivo
obrogatoria,1.0,0.0,positivo
pespera,1.0,0.0,positivo
capretto,1.0,0.0,positivo
vemprolos,1.0,0.0,positivo
moscar,0.25,0.75,negativo
ontem(10.04,0.0,1.0,negativo
pré-frito,0.0,1.0,negativo
diverssas,1.0,0.0,positivo
mavilhosa,1.0,0.0,positivo
simpáticosão,1.0,0.0,positivo
saufaveis,1.0,0.0,positivo
sashimis(24,1.0,0.0,positivo
apreciastes,1.0,0.0,positivo
olooco,1.0,0.0,positivo
experimentaras,1.0,0.0,positivo
inexequíveis,0.0,1.0,negativo
abotijada,1.0,0.0,positivo
patrimonio,0.935483870967742,0.06451612903225806,positivo
torraine,1.0,0.0,positivo
desculpavel,1.0,0.0,positivo
